,Date,Time,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Month,Year,Date_No,Latitude,Longitude
4279,19-07-2020,08:00:00,Punjab,,,6454,246,9792,7,2020,19,31.51997398,75.98000281
4280,19-07-2020,08:00:00,Rajasthan,,,21144,553,28500,7,2020,19,26.44999921,74.63998124
4281,19-07-2020,08:00:00,Sikkim,,,90,0,275,7,2020,19,27.3333303,88.6166475
4282,19-07-2020,08:00:00,Tamil Nadu,,,113856,2403,165714,7,2020,19,12.92038576,79.15004187
4284,19-07-2020,08:00:00,Tripura,,,1735,5,2654,7,2020,19,23.83540428,91.27999914
4285,19-07-2020,08:00:00,Uttarakhand,,,3081,52,4276,7,2020,19,30.32040895,78.05000565
4286,19-07-2020,08:00:00,Uttar Pradesh,,,28664,1108,47036,7,2020,19,27.59998069,78.05000565
4289,20-07-2020,08:00:00,Andhra Pradesh,,,22890,642,49650,7,2020,20,14.7504291,78.57002559
4291,20-07-2020,08:00:00,Assam,,,16023,57,23999,7,2020,20,26.7499809,94.21666744
4292,20-07-2020,08:00:00,Bihar,,,16308,217,26569,7,2020,20,25.78541445,87.4799727
4293,20-07-2020,08:00:00,Chandigarh,,,488,12,717,7,2020,20,30.71999697,76.78000565
4294,20-07-2020,08:00:00,Chhattisgarh,,,3775,24,5407,7,2020,20,22.09042035,82.15998734
4296,20-07-2020,08:00:00,Delhi,,,103134,3628,122793,7,2020,20,28.6699929,77.23000403
4297,20-07-2020,08:00:00,Goa,,,2218,22,3657,7,2020,20,15.491997,73.81800065
4298,20-07-2020,08:00:00,Gujarat,,,34901,2142,48355,7,2020,20,22.2587,71.1924
4299,20-07-2020,08:00:00,Haryana,,,19793,349,26164,7,2020,20,28.45000633,77.01999101
4301,20-07-2020,08:00:00,Jammu and Kashmir,,,7811,244,13899,7,2020,20,33.45,76.24
4302,20-07-2020,08:00:00,Jharkhand,,,2716,49,5535,7,2020,20,23.80039349,86.41998572
4303,20-07-2020,08:00:00,Karnataka,,,23065,1331,63772,7,2020,20,12.57038129,76.91999711
4304,20-07-2020,08:00:00,Kerala,,,5371,42,12480,7,2020,20,8.900372741,76.56999263
4305,20-07-2020,08:00:00,Ladakh,,,1003,2,1178,7,2020,20,34.1,77.34
4307,20-07-2020,08:00:00,Maharashtra,,,169569,11854,310455,7,2020,20,19.25023195,73.16017493
4308,20-07-2020,08:00:00,Manipur,,,1213,0,1911,7,2020,20,24.79997072,93.95001705
4309,20-07-2020,08:00:00,Meghalaya,,,66,2,450,7,2020,20,25.57049217,91.8800142
4310,20-07-2020,08:00:00,Mizoram,,,167,0,284,7,2020,20,23.71039899,92.72001461
4311,20-07-2020,08:00:00,Nagaland,,,445,0,988,7,2020,20,25.6669979,94.11657019
4312,20-07-2020,08:00:00,Odisha,,,12453,91,17437,7,2020,20,19.82042971,85.90001746
4314,20-07-2020,08:00:00,Punjab,,,6535,254,10100,7,2020,20,31.51997398,75.98000281
4315,20-07-2020,08:00:00,Rajasthan,,,21730,559,29434,7,2020,20,26.44999921,74.63998124
4316,20-07-2020,08:00:00,Sikkim,,,92,0,283,7,2020,20,27.3333303,88.6166475
4317,20-07-2020,08:00:00,Tamil Nadu,,,117915,2481,170693,7,2020,20,12.92038576,79.15004187
4319,20-07-2020,08:00:00,Tripura,,,1759,5,2878,7,2020,20,23.83540428,91.27999914
4320,20-07-2020,08:00:00,Uttarakhand,,,3116,52,4515,7,2020,20,30.32040895,78.05000565
4321,20-07-2020,08:00:00,Uttar Pradesh,,,29845,1146,49247,7,2020,20,27.59998069,78.05000565
4324,21-07-2020,08:00:00,Andhra Pradesh,,,24228,696,53724,7,2020,21,14.7504291,78.57002559
4326,21-07-2020,08:00:00,Assam,,,17095,58,25382,7,2020,21,26.7499809,94.21666744
4327,21-07-2020,08:00:00,Bihar,,,17433,217,27646,7,2020,21,25.78541445,87.4799727
4328,21-07-2020,08:00:00,Chandigarh,,,518,12,737,7,2020,21,30.71999697,76.78000565
4329,21-07-2020,08:00:00,Chhattisgarh,,,3944,25,5561,7,2020,21,22.09042035,82.15998734
4331,21-07-2020,08:00:00,Delhi,,,104918,3663,123747,7,2020,21,28.6699929,77.23000403
4332,21-07-2020,08:00:00,Goa,,,2361,23,3853,7,2020,21,15.491997,73.81800065
4333,21-07-2020,08:00:00,Gujarat,,,35678,2162,49353,7,2020,21,22.2587,71.1924
4334,21-07-2020,08:00:00,Haryana,,,20226,355,26858,7,2020,21,28.45000633,77.01999101
4336,21-07-2020,08:00:00,Jammu and Kashmir,,,8274,254,14650,7,2020,21,33.45,76.24
4337,21-07-2020,08:00:00,Jharkhand,,,2810,53,5756,7,2020,21,23.80039349,86.41998572
4338,21-07-2020,08:00:00,Karnataka,,,23795,1403,67420,7,2020,21,12.57038129,76.91999711
4339,21-07-2020,08:00:00,Kerala,,,5616,43,13274,7,2020,21,8.900372741,76.56999263
4340,21-07-2020,08:00:00,Ladakh,,,1007,2,1195,7,2020,21,34.1,77.34
4342,21-07-2020,08:00:00,Maharashtra,,,175029,12030,318695,7,2020,21,19.25023195,73.16017493
4343,21-07-2020,08:00:00,Manipur,,,1307,0,1925,7,2020,21,24.79997072,93.95001705
4344,21-07-2020,08:00:00,Meghalaya,,,66,4,466,7,2020,21,25.57049217,91.8800142
4345,21-07-2020,08:00:00,Mizoram,,,168,0,297,7,2020,21,23.71039899,92.72001461
4346,21-07-2020,08:00:00,Nagaland,,,484,0,1021,7,2020,21,25.6669979,94.11657019
4347,21-07-2020,08:00:00,Odisha,,,12910,97,18110,7,2020,21,19.82042971,85.90001746
4349,21-07-2020,08:00:00,Punjab,,,7118,262,10510,7,2020,21,31.51997398,75.98000281
4350,21-07-2020,08:00:00,Rajasthan,,,22195,568,30390,7,2020,21,26.44999921,74.63998124
4351,21-07-2020,08:00:00,Sikkim,,,92,0,305,7,2020,21,27.3333303,88.6166475
4352,21-07-2020,08:00:00,Tamil Nadu,,,121776,2551,175678,7,2020,21,12.92038576,79.15004187
4354,21-07-2020,08:00:00,Tripura,,,1845,7,3079,7,2020,21,23.83540428,91.27999914
4355,21-07-2020,08:00:00,Uttarakhand,,,3212,55,4642,7,2020,21,30.32040895,78.05000565
4356,21-07-2020,08:00:00,Uttar Pradesh,,,30831,1192,51160,7,2020,21,27.59998069,78.05000565
4359,22-07-2020,08:00:00,Andhra Pradesh,,,25574,758,58668,7,2020,22,14.7504291,78.57002559
4361,22-07-2020,08:00:00,Assam,,,18033,58,25382,7,2020,22,26.7499809,94.21666744
4362,22-07-2020,08:00:00,Bihar,,,18515,217,28952,7,2020,22,25.78541445,87.4799727
4363,22-07-2020,08:00:00,Chandigarh,,,518,12,751,7,2020,22,30.71999697,76.78000565
4364,22-07-2020,08:00:00,Chhattisgarh,,,4114,29,5729,7,2020,22,22.09042035,82.15998734
4366,22-07-2020,08:00:00,Delhi,,,106118,3690,125096,7,2020,22,28.6699929,77.23000403
4367,22-07-2020,08:00:00,Goa,,,2449,26,4027,7,2020,22,15.491997,73.81800065
4368,22-07-2020,08:00:00,Gujarat,,,36423,2196,50379,7,2020,22,22.2587,71.1924
4369,22-07-2020,08:00:00,Haryana,,,20952,364,27462,7,2020,22,28.45000633,77.01999101
4371,22-07-2020,08:00:00,Jammu and Kashmir,,,8455,263,15258,7,2020,22,33.45,76.24
4372,22-07-2020,08:00:00,Jharkhand,,,2904,55,6159,7,2020,22,23.80039349,86.41998572
4373,22-07-2020,08:00:00,Karnataka,,,25459,1464,71069,7,2020,22,12.57038129,76.91999711
4374,22-07-2020,08:00:00,Kerala,,,5890,44,13994,7,2020,22,8.900372741,76.56999263
4375,22-07-2020,08:00:00,Ladakh,,,1010,2,1198,7,2020,22,34.1,77.34
4377,22-07-2020,08:00:00,Maharashtra,,,182217,12276,327031,7,2020,22,19.25023195,73.16017493
4378,22-07-2020,08:00:00,Manipur,,,1400,0,2015,7,2020,22,24.79997072,93.95001705
4379,22-07-2020,08:00:00,Meghalaya,,,70,4,490,7,2020,22,25.57049217,91.8800142
4380,22-07-2020,08:00:00,Mizoram,,,168,0,317,7,2020,22,23.71039899,92.72001461
4381,22-07-2020,08:00:00,Nagaland,,,485,0,1030,7,2020,22,25.6669979,94.11657019
4382,22-07-2020,08:00:00,Odisha,,,13310,103,18757,7,2020,22,19.82042971,85.90001746
4384,22-07-2020,08:00:00,Punjab,,,7389,263,10889,7,2020,22,31.51997398,75.98000281
4385,22-07-2020,08:00:00,Rajasthan,,,22744,577,31373,7,2020,22,26.44999921,74.63998124
4386,22-07-2020,08:00:00,Sikkim,,,108,0,330,7,2020,22,27.3333303,88.6166475
4387,22-07-2020,08:00:00,Tamil Nadu,,,126670,2626,180643,7,2020,22,12.92038576,79.15004187
4389,22-07-2020,08:00:00,Tripura,,,1926,8,3331,7,2020,22,23.83540428,91.27999914
4390,22-07-2020,08:00:00,Uttarakhand,,,3297,55,4849,7,2020,22,30.32040895,78.05000565
4391,22-07-2020,08:00:00,Uttar Pradesh,,,31855,1229,53288,7,2020,22,27.59998069,78.05000565
4394,23-07-2020,08:00:00,Andhra Pradesh,,,32127,823,64713,7,2020,23,14.7504291,78.57002559
4396,23-07-2020,08:00:00,Assam,,,18033,64,26772,7,2020,23,26.7499809,94.21666744
4397,23-07-2020,08:00:00,Bihar,,,19646,217,30369,7,2020,23,25.78541445,87.4799727
4398,23-07-2020,08:00:00,Chandigarh,,,526,13,793,7,2020,23,30.71999697,76.78000565
4399,23-07-2020,08:00:00,Chhattisgarh,,,4230,29,5968,7,2020,23,22.09042035,82.15998734
4401,23-07-2020,08:00:00,Delhi,,,107650,3719,126323,7,2020,23,28.6699929,77.23000403
4402,23-07-2020,08:00:00,Goa,,,2541,28,4176,7,2020,23,15.491997,73.81800065
4403,23-07-2020,08:00:00,Gujarat,,,37260,2224,51399,7,2020,23,22.2587,71.1924
4404,23-07-2020,08:00:00,Haryana,,,21697,372,28186,7,2020,23,28.45000633,77.01999101
4406,23-07-2020,08:00:00,Jammu and Kashmir,,,8607,273,15711,7,2020,23,33.45,76.24
4407,23-07-2020,08:00:00,Jharkhand,,,3024,64,6485,7,2020,23,23.80039349,86.41998572
4408,23-07-2020,08:00:00,Karnataka,,,27239,1519,75833,7,2020,23,12.57038129,76.91999711
4409,23-07-2020,08:00:00,Kerala,,,6162,45,15032,7,2020,23,8.900372741,76.56999263
4410,23-07-2020,08:00:00,Ladakh,,,1018,2,1206,7,2020,23,34.1,77.34
4412,23-07-2020,08:00:00,Maharashtra,,,187769,12556,337607,7,2020,23,19.25023195,73.16017493
4413,23-07-2020,08:00:00,Manipur,,,1428,0,2060,7,2020,23,24.79997072,93.95001705
4414,23-07-2020,08:00:00,Meghalaya,,,77,4,514,7,2020,23,25.57049217,91.8800142
4415,23-07-2020,08:00:00,Mizoram,,,179,0,317,7,2020,23,23.71039899,92.72001461
4416,23-07-2020,08:00:00,Nagaland,,,486,0,1084,7,2020,23,25.6669979,94.11657019
4417,23-07-2020,08:00:00,Odisha,,,13750,108,19835,7,2020,23,19.82042971,85.90001746
4419,23-07-2020,08:00:00,Punjab,,,7641,269,11301,7,2020,23,31.51997398,75.98000281
4420,23-07-2020,08:00:00,Rajasthan,,,23364,583,32334,7,2020,23,26.44999921,74.63998124
4421,23-07-2020,08:00:00,Sikkim,,,112,0,438,7,2020,23,27.3333303,88.6166475
4422,23-07-2020,08:00:00,Tamil Nadu,,,131583,3144,186492,7,2020,23,12.92038576,79.15004187
4424,23-07-2020,08:00:00,Tripura,,,2032,9,3449,7,2020,23,23.83540428,91.27999914
4425,23-07-2020,08:00:00,Uttarakhand,,,3349,57,5300,7,2020,23,30.32040895,78.05000565
4426,23-07-2020,08:00:00,Uttar Pradesh,,,33500,1263,55588,7,2020,23,27.59998069,78.05000565
4429,24-07-2020,08:00:00,Andhra Pradesh,,,37555,884,72711,7,2020,24,14.7504291,78.57002559
4431,24-07-2020,08:00:00,Assam,,,20699,70,28791,7,2020,24,26.7499809,94.21666744
4432,24-07-2020,08:00:00,Bihar,,,20769,217,31980,7,2020,24,25.78541445,87.4799727
4433,24-07-2020,08:00:00,Chandigarh,,,531,13,800,7,2020,24,30.71999697,76.78000565
4434,24-07-2020,08:00:00,Chhattisgarh,,,4377,30,6254,7,2020,24,22.09042035,82.15998734
4436,24-07-2020,08:00:00,Delhi,,,109065,3745,127364,7,2020,24,28.6699929,77.23000403
4437,24-07-2020,08:00:00,Goa,,,2655,29,4350,7,2020,24,15.491997,73.81800065
4438,24-07-2020,08:00:00,Gujarat,,,37978,2252,52477,7,2020,24,22.2587,71.1924
4439,24-07-2020,08:00:00,Haryana,,,22249,378,28975,7,2020,24,28.45000633,77.01999101
4441,24-07-2020,08:00:00,Jammu and Kashmir,,,8709,282,16429,7,2020,24,33.45,76.24
4442,24-07-2020,08:00:00,Jharkhand,,,3174,67,6975,7,2020,24,23.80039349,86.41998572
4443,24-07-2020,08:00:00,Karnataka,,,29310,1616,80863,7,2020,24,12.57038129,76.91999711
4444,24-07-2020,08:00:00,Kerala,,,6594,50,16110,7,2020,24,8.900372741,76.56999263
4445,24-07-2020,08:00:00,Ladakh,,,1025,2,1210,7,2020,24,34.1,77.34
4447,24-07-2020,08:00:00,Maharashtra,,,194253,12854,347502,7,2020,24,19.25023195,73.16017493
4448,24-07-2020,08:00:00,Manipur,,,1466,0,2115,7,2020,24,24.79997072,93.95001705
4449,24-07-2020,08:00:00,Meghalaya,,,78,4,534,7,2020,24,25.57049217,91.8800142
4450,24-07-2020,08:00:00,Mizoram,,,183,0,332,7,2020,24,23.71039899,92.72001461
4451,24-07-2020,08:00:00,Nagaland,,,530,0,1174,7,2020,24,25.6669979,94.11657019
4452,24-07-2020,08:00:00,Odisha,,,14393,114,21099,7,2020,24,19.82042971,85.90001746
4454,24-07-2020,08:00:00,Punjab,,,7741,277,11739,7,2020,24,31.51997398,75.98000281
4455,24-07-2020,08:00:00,Rajasthan,,,23815,594,33220,7,2020,24,26.44999921,74.63998124
4456,24-07-2020,08:00:00,Sikkim,,,122,0,460,7,2020,24,27.3333303,88.6166475
4457,24-07-2020,08:00:00,Tamil Nadu,,,136793,3232,192964,7,2020,24,12.92038576,79.15004187
4459,24-07-2020,08:00:00,Tripura,,,2072,10,3656,7,2020,24,23.83540428,91.27999914
4460,24-07-2020,08:00:00,Uttarakhand,,,3399,60,5445,7,2020,24,30.32040895,78.05000565
4461,24-07-2020,08:00:00,Uttar Pradesh,,,35803,1289,58104,7,2020,24,27.59998069,78.05000565
4464,25-07-2020,08:00:00,Andhra Pradesh,,,39935,933,80858,7,2020,25,14.7504291,78.57002559
4466,25-07-2020,08:00:00,Assam,,,21761,76,29921,7,2020,25,26.7499809,94.21666744
4467,25-07-2020,08:00:00,Bihar,,,22343,220,33926,7,2020,25,25.78541445,87.4799727
4468,25-07-2020,08:00:00,Chandigarh,,,535,13,823,7,2020,25,30.71999697,76.78000565
4469,25-07-2020,08:00:00,Chhattisgarh,,,4567,36,6731,7,2020,25,22.09042035,82.15998734
4471,25-07-2020,08:00:00,Delhi,,,110931,3777,128389,7,2020,25,28.6699929,77.23000403
4472,25-07-2020,08:00:00,Goa,,,2865,29,4540,7,2020,25,15.491997,73.81800065
4473,25-07-2020,08:00:00,Gujarat,,,38849,2278,53545,7,2020,25,22.2587,71.1924
4474,25-07-2020,08:00:00,Haryana,,,22953,382,29755,7,2020,25,28.45000633,77.01999101
4476,25-07-2020,08:00:00,Jammu and Kashmir,,,9217,296,16782,7,2020,25,33.45,76.24
4477,25-07-2020,08:00:00,Jharkhand,,,3307,70,7493,7,2020,25,23.80039349,86.41998572
4478,25-07-2020,08:00:00,Karnataka,,,31347,1724,85870,7,2020,25,12.57038129,76.91999711
4479,25-07-2020,08:00:00,Kerala,,,7562,54,16995,7,2020,25,8.900372741,76.56999263
4480,25-07-2020,08:00:00,Ladakh,,,1035,2,1246,7,2020,25,34.1,77.34
4482,25-07-2020,08:00:00,Maharashtra,,,199967,13132,357117,7,2020,25,19.25023195,73.16017493
4483,25-07-2020,08:00:00,Manipur,,,1491,0,2146,7,2020,25,24.79997072,93.95001705
4484,25-07-2020,08:00:00,Meghalaya,,,87,5,588,7,2020,25,25.57049217,91.8800142
4485,25-07-2020,08:00:00,Mizoram,,,183,0,361,7,2020,25,23.71039899,92.72001461
4486,25-07-2020,08:00:00,Nagaland,,,537,1,1239,7,2020,25,25.6669979,94.11657019
4487,25-07-2020,08:00:00,Odisha,,,15201,120,22693,7,2020,25,19.82042971,85.90001746
4489,25-07-2020,08:00:00,Punjab,,,8096,282,12216,7,2020,25,31.51997398,75.98000281
4490,25-07-2020,08:00:00,Rajasthan,,,24547,602,34178,7,2020,25,26.44999921,74.63998124
4491,25-07-2020,08:00:00,Sikkim,,,142,0,477,7,2020,25,27.3333303,88.6166475
4492,25-07-2020,08:00:00,Tamil Nadu,,,143297,3320,199749,7,2020,25,12.92038576,79.15004187
4494,25-07-2020,08:00:00,Tripura,,,2131,11,3759,7,2020,25,23.83540428,91.27999914
4495,25-07-2020,08:00:00,Uttarakhand,,,3399,60,5445,7,2020,25,30.32040895,78.05000565
4496,25-07-2020,08:00:00,Uttar Pradesh,,,37712,1348,60771,7,2020,25,27.59998069,78.05000565
4499,26-07-2020,08:00:00,Andhra Pradesh,,,43255,985,88671,7,2020,26,14.7504291,78.57002559
4501,26-07-2020,08:00:00,Assam,,,23055,77,31086,7,2020,26,26.7499809,94.21666744
4502,26-07-2020,08:00:00,Bihar,,,24053,234,36604,7,2020,26,25.78541445,87.4799727
4503,26-07-2020,08:00:00,Chandigarh,,,555,13,852,7,2020,26,30.71999697,76.78000565
4504,26-07-2020,08:00:00,Chhattisgarh,,,4683,39,7087,7,2020,26,22.09042035,82.15998734
4506,26-07-2020,08:00:00,Delhi,,,113068,3806,129531,7,2020,26,28.6699929,77.23000403
4507,26-07-2020,08:00:00,Goa,,,3047,33,4686,7,2020,26,15.491997,73.81800065
4508,26-07-2020,08:00:00,Gujarat,,,39631,2300,54626,7,2020,26,22.2587,71.1924
4509,26-07-2020,08:00:00,Haryana,,,23654,389,30538,7,2020,26,28.45000633,77.01999101
4511,26-07-2020,08:00:00,Jammu and Kashmir,,,9517,305,17305,7,2020,26,33.45,76.24
4512,26-07-2020,08:00:00,Jharkhand,,,3425,82,7836,7,2020,26,23.80039349,86.41998572
4513,26-07-2020,08:00:00,Karnataka,,,33750,1796,90942,7,2020,26,12.57038129,76.91999711
4514,26-07-2020,08:00:00,Kerala,,,8611,59,18098,7,2020,26,8.900372741,76.56999263
4515,26-07-2020,08:00:00,Ladakh,,,1057,3,1276,7,2020,26,34.1,77.34
4517,26-07-2020,08:00:00,Maharashtra,,,207194,13389,366368,7,2020,26,19.25023195,73.16017493
4518,26-07-2020,08:00:00,Manipur,,,1524,0,2176,7,2020,26,24.79997072,93.95001705
4519,26-07-2020,08:00:00,Meghalaya,,,94,5,646,7,2020,26,25.57049217,91.8800142
4520,26-07-2020,08:00:00,Mizoram,,,183,0,361,7,2020,26,23.71039899,92.72001461
4521,26-07-2020,08:00:00,Nagaland,,,541,4,1289,7,2020,26,25.6669979,94.11657019
4522,26-07-2020,08:00:00,Odisha,,,15929,130,24013,7,2020,26,19.82042971,85.90001746
4524,26-07-2020,08:00:00,Punjab,,,8297,291,12684,7,2020,26,31.51997398,75.98000281
4525,26-07-2020,08:00:00,Rajasthan,,,25306,613,35298,7,2020,26,26.44999921,74.63998124
4526,26-07-2020,08:00:00,Sikkim,,,142,0,499,7,2020,26,27.3333303,88.6166475
4527,26-07-2020,08:00:00,Tamil Nadu,,,151055,3409,206737,7,2020,26,12.92038576,79.15004187
4529,26-07-2020,08:00:00,Tripura,,,2209,11,3862,7,2020,26,23.83540428,91.27999914
4530,26-07-2020,08:00:00,Uttarakhand,,,3495,63,5961,7,2020,26,30.32040895,78.05000565
4531,26-07-2020,08:00:00,Uttar Pradesh,,,39903,1387,63742,7,2020,26,27.59998069,78.05000565
4534,27-07-2020,08:00:00,Andhra Pradesh,,,46301,1041,96298,7,2020,27,14.7504291,78.57002559
4536,27-07-2020,08:00:00,Assam,,,24040,79,32228,7,2020,27,26.7499809,94.21666744
4537,27-07-2020,08:00:00,Bihar,,,25815,244,39176,7,2020,27,25.78541445,87.4799727
4538,27-07-2020,08:00:00,Chandigarh,,,572,13,887,7,2020,27,30.71999697,76.78000565
4539,27-07-2020,08:00:00,Chhattisgarh,,,4944,43,7450,7,2020,27,22.09042035,82.15998734
4541,27-07-2020,08:00:00,Delhi,,,114875,3827,130606,7,2020,27,28.6699929,77.23000403
4542,27-07-2020,08:00:00,Goa,,,3277,35,4861,7,2020,27,15.491997,73.81800065
4543,27-07-2020,08:00:00,Gujarat,,,40365,2326,55822,7,2020,27,22.2587,71.1924
4544,27-07-2020,08:00:00,Haryana,,,24384,392,31332,7,2020,27,28.45000633,77.01999101
4546,27-07-2020,08:00:00,Jammu and Kashmir,,,9928,312,17920,7,2020,27,33.45,76.24
4547,27-07-2020,08:00:00,Jharkhand,,,3704,85,8275,7,2020,27,23.80039349,86.41998572
4548,27-07-2020,08:00:00,Karnataka,,,35838,1878,96141,7,2020,27,12.57038129,76.91999711
4549,27-07-2020,08:00:00,Kerala,,,9300,61,19025,7,2020,27,8.900372741,76.56999263
4550,27-07-2020,08:00:00,Ladakh,,,1063,4,1285,7,2020,27,34.1,77.34
4552,27-07-2020,08:00:00,Maharashtra,,,213238,13656,375799,7,2020,27,19.25023195,73.16017493
4553,27-07-2020,08:00:00,Manipur,,,1554,0,2235,7,2020,27,24.79997072,93.95001705
4554,27-07-2020,08:00:00,Meghalaya,,,135,5,702,7,2020,27,25.57049217,91.8800142
4555,27-07-2020,08:00:00,Mizoram,,,193,0,361,7,2020,27,23.71039899,92.72001461
4556,27-07-2020,08:00:00,Nagaland,,,549,4,1339,7,2020,27,25.6669979,94.11657019
4557,27-07-2020,08:00:00,Odisha,,,16793,140,25389,7,2020,27,19.82042971,85.90001746
4559,27-07-2020,08:00:00,Punjab,,,8810,306,13218,7,2020,27,31.51997398,75.98000281
4560,27-07-2020,08:00:00,Rajasthan,,,25353,621,35909,7,2020,27,26.44999921,74.63998124
4561,27-07-2020,08:00:00,Sikkim,,,148,0,545,7,2020,27,27.3333303,88.6166475
4562,27-07-2020,08:00:00,Tamil Nadu,,,156526,3494,213723,7,2020,27,12.92038576,79.15004187
4564,27-07-2020,08:00:00,Tripura,,,2361,13,3900,7,2020,27,23.83540428,91.27999914
4565,27-07-2020,08:00:00,Uttarakhand,,,3566,63,6104,7,2020,27,30.32040895,78.05000565
4566,27-07-2020,08:00:00,Uttar Pradesh,,,41641,1426,66988,7,2020,27,27.59998069,78.05000565
4569,28-07-2020,08:00:00,Andhra Pradesh,,,49558,1090,102349,7,2020,28,14.7504291,78.57002559
4571,28-07-2020,08:00:00,Assam,,,25402,86,33576,7,2020,28,26.7499809,94.21666744
4572,28-07-2020,08:00:00,Bihar,,,27530,253,41244,7,2020,28,25.78541445,87.4799727
4573,28-07-2020,08:00:00,Chandigarh,,,575,14,910,7,2020,28,30.71999697,76.78000565
4574,28-07-2020,08:00:00,Chhattisgarh,,,5172,44,7745,7,2020,28,22.09042035,82.15998734
4576,28-07-2020,08:00:00,Delhi,,,116372,3853,131219,7,2020,28,28.6699929,77.23000403
4577,28-07-2020,08:00:00,Goa,,,3410,36,5119,7,2020,28,15.491997,73.81800065
4578,28-07-2020,08:00:00,Gujarat,,,41380,2348,56874,7,2020,28,22.2587,71.1924
4579,28-07-2020,08:00:00,Haryana,,,25046,397,32127,7,2020,28,28.45000633,77.01999101
4581,28-07-2020,08:00:00,Jammu and Kashmir,,,10402,321,18390,7,2020,28,33.45,76.24
4582,28-07-2020,08:00:00,Jharkhand,,,3770,89,8683,7,2020,28,23.80039349,86.41998572
4583,28-07-2020,08:00:00,Karnataka,,,37685,1953,101465,7,2020,28,12.57038129,76.91999711
4584,28-07-2020,08:00:00,Kerala,,,10045,63,19727,7,2020,28,8.900372741,76.56999263
4585,28-07-2020,08:00:00,Ladakh,,,1066,4,1306,7,2020,28,34.1,77.34
4587,28-07-2020,08:00:00,Maharashtra,,,221944,13883,383723,7,2020,28,19.25023195,73.16017493
4588,28-07-2020,08:00:00,Manipur,,,1596,0,2286,7,2020,28,24.79997072,93.95001705
4589,28-07-2020,08:00:00,Meghalaya,,,186,5,738,7,2020,28,25.57049217,91.8800142
4590,28-07-2020,08:00:00,Mizoram,,,193,0,384,7,2020,28,23.71039899,92.72001461
4591,28-07-2020,08:00:00,Nagaland,,,569,5,1385,7,2020,28,25.6669979,94.11657019
4592,28-07-2020,08:00:00,Odisha,,,17374,147,26892,7,2020,28,19.82042971,85.90001746
4594,28-07-2020,08:00:00,Punjab,,,9064,318,13769,7,2020,28,31.51997398,75.98000281
4595,28-07-2020,08:00:00,Rajasthan,,,26123,631,36878,7,2020,28,26.44999921,74.63998124
4596,28-07-2020,08:00:00,Sikkim,,,174,1,555,7,2020,28,27.3333303,88.6166475
4597,28-07-2020,08:00:00,Tamil Nadu,,,162249,3571,220716,7,2020,28,12.92038576,79.15004187
4598,28-07-2020,08:00:00,Telengana,,,42909,480,57142,7,2020,28,18.1124,79.0193
4599,28-07-2020,08:00:00,Tripura,,,2467,17,4049,7,2020,28,23.83540428,91.27999914
4600,28-07-2020,08:00:00,Uttarakhand,,,3675,66,6328,7,2020,28,30.32040895,78.05000565
4601,28-07-2020,08:00:00,Uttar Pradesh,,,42833,1456,70493,7,2020,28,27.59998069,78.05000565
4604,29-07-2020,08:00:00,Andhra Pradesh,,,52622,1148,110297,7,2020,29,14.7504291,78.57002559
4606,29-07-2020,08:00:00,Assam,,,26618,88,34947,7,2020,29,26.7499809,94.21666744
4607,29-07-2020,08:00:00,Bihar,,,28856,269,43843,7,2020,29,25.78541445,87.4799727
4608,29-07-2020,08:00:00,Chandigarh,,,599,14,934,7,2020,29,30.71999697,76.78000565
4609,29-07-2020,08:00:00,Chhattisgarh,,,5439,46,8257,7,2020,29,22.09042035,82.15998734
4611,29-07-2020,08:00:00,Delhi,,,117507,3881,132275,7,2020,29,28.6699929,77.23000403
4612,29-07-2020,08:00:00,Goa,,,3595,36,5287,7,2020,29,15.491997,73.81800065
4613,29-07-2020,08:00:00,Gujarat,,,42412,2372,57982,7,2020,29,22.2587,71.1924
4614,29-07-2020,08:00:00,Haryana,,,25758,406,32876,7,2020,29,28.45000633,77.01999101
4616,29-07-2020,08:00:00,Jammu and Kashmir,,,10885,333,18879,7,2020,29,33.45,76.24
4617,29-07-2020,08:00:00,Jharkhand,,,3868,89,9078,7,2020,29,23.80039349,86.41998572
4618,29-07-2020,08:00:00,Karnataka,,,40504,2055,107001,7,2020,29,12.57038129,76.91999711
4619,29-07-2020,08:00:00,Kerala,,,10724,67,20894,7,2020,29,8.900372741,76.56999263
4620,29-07-2020,08:00:00,Ladakh,,,1067,6,1327,7,2020,29,34.1,77.34
4622,29-07-2020,08:00:00,Maharashtra,,,232277,14165,391440,7,2020,29,19.25023195,73.16017493
4623,29-07-2020,08:00:00,Manipur,,,1612,0,2317,7,2020,29,24.79997072,93.95001705
4624,29-07-2020,08:00:00,Meghalaya,,,194,5,779,7,2020,29,25.57049217,91.8800142
4625,29-07-2020,08:00:00,Mizoram,,,198,0,384,7,2020,29,23.71039899,92.72001461
4626,29-07-2020,08:00:00,Nagaland,,,577,5,1460,7,2020,29,25.6669979,94.11657019
4627,29-07-2020,08:00:00,Odisha,,,18061,154,28107,7,2020,29,19.82042971,85.90001746
4629,29-07-2020,08:00:00,Punjab,,,9752,336,14378,7,2020,29,31.51997398,75.98000281
4630,29-07-2020,08:00:00,Rajasthan,,,27202,644,38514,7,2020,29,26.44999921,74.63998124
